"sample","Cq_raw","Cq_CPP","Cq_inder"
"A1",NA,14.4622474720789,14.4622474720789
"A2",NA,14.4525512594341,14.4525512594341
"A3",NA,13.7343974282714,13.7343974282714
"A4",NA,1.39385827293014,1.39385827293014
"A5",NA,1.58513820258726,1.58513820258726
"A6",NA,1.95209217855839,1.95209217855839
"A7",NA,1.70035062715981,1.70035062715981
"A8",NA,1.57703253228784,1.57703253228784
"A9",NA,1.77259094280555,1.77259094280555
"A10",NA,20.55135429388,20.55135429388
"A11",NA,21.1931080893744,21.1931080893744
"A12",NA,11.6668711538068,11.6668711538068
"B1",NA,18.1165360227283,18.1165360227283
"B2",NA,18.7374205502995,18.7374205502995
"B3",NA,18.5886943843406,18.5886943843406
"B4",NA,3.96386595270288,3.96386595270288
"B5",NA,6.09587977703964,6.09587977703964
"B6",NA,5.08782802921975,5.08782802921975
"B7",NA,20.9320464300217,20.9320464300217
"B8",NA,21.2570317321329,21.2570317321329
"B9",NA,21.1934436020204,21.1934436020204
"B10",NA,26.7447220839593,26.7447220839593
"B11",NA,26.1870198540363,26.1870198540363
"B12",NA,25.1499650464034,25.1499650464034
"C1",NA,26.8522292258219,26.8522292258219
"C2",NA,27.0997526908619,27.0997526908619
"C3",NA,26.3080410800157,26.3080410800157
"C4",NA,14.4130915190702,14.4130915190702
"C5",NA,12.2108132316764,12.2108132316764
"C6",NA,11.5902943832045,11.5902943832045
"C7",NA,21.303924140094,21.303924140094
"C8",NA,21.3351483337203,21.3351483337203
"C9",NA,21.229359827416,21.229359827416
"C10",NA,3.16640562539498,3.16640562539498
"C11",NA,3.18110132288154,3.18110132288154
"C12",NA,1.5784515778282,1.5784515778282
"D1",NA,26.8644429926707,26.8644429926707
"D2",NA,27.2921236506065,27.2921236506065
"D3",NA,27.5342058851628,27.5342058851628
"D4",NA,25.6525426732846,25.6525426732846
"D5",NA,25.361742572124,25.361742572124
"D6",NA,25.9875765720188,25.9875765720188
"D7",NA,20.7154476088717,20.7154476088717
"D8",NA,20.2802644805583,20.2802644805583
"D9",NA,20.1998204489692,20.1998204489692
"D10",NA,2.18729495044399,2.18729495044399
"D11",NA,1.32067077217801,1.32067077217801
"D12",NA,1.20324790701311,1.20324790701311
"E1",NA,29.1719926500199,29.1719926500199
"E2",NA,29.0449991782228,29.0449991782228
"E3",NA,29.3824959835859,29.3824959835859
"E4",NA,21.4999078493795,21.4999078493795
"E5",NA,22.4352269152769,22.4352269152769
"E6",NA,20.9095679571078,20.9095679571078
"E7",NA,4.94572182885891,4.94572182885891
"E8",NA,3.10187738585503,3.10187738585503
"E9",NA,16.172472491873,16.172472491873
"E10",NA,1.20904576394882,1.20904576394882
"E11",NA,1.70132128425034,1.70132128425034
"E12",NA,1.34339445559939,1.34339445559939
"F1",NA,30.4923370684083,30.4923370684083
"F2",NA,30.8757348858316,30.8757348858316
"F3",NA,31.7223746159925,31.7223746159925
"F4",NA,23.826536274552,23.826536274552
"F5",NA,20.9068427440299,20.9068427440299
"F6",NA,22.6389403350291,22.6389403350291
"F7",NA,21.4967689734232,21.4967689734232
"F8",NA,24.9431606740412,24.9431606740412
"F9",NA,24.670732902834,24.670732902834
"F10",NA,22.7875805280221,22.7875805280221
"F11",NA,23.5337024267116,23.5337024267116
"F12",NA,22.1242886213249,22.1242886213249
"G1",NA,34.0392115391124,34.0392115391124
"G2",NA,2.04193490554923,2.04193490554923
"G3",NA,26.6878260521148,26.6878260521148
"G4",NA,27.5530235094531,27.5530235094531
"G5",NA,27.4770409452643,27.4770409452643
"G6",NA,27.3718080120575,27.3718080120575
"G7",NA,2.7974655589322,2.7974655589322
"G8",NA,2.57795485430794,2.57795485430794
"G9",NA,2.36891546794772,2.36891546794772
"G10",NA,4.05260202115592,4.05260202115592
"G11",NA,3.3720846513635,3.3720846513635
"G12",NA,1.40320436945123,1.40320436945123
"H1",NA,1.30899712312685,1.30899712312685
"H2",NA,1.28474581550226,1.28474581550226
"H3",NA,1.32229855232993,1.32229855232993
"H4",NA,27.5377431929629,27.5377431929629
"H5",NA,28.270468745255,28.270468745255
"H6",NA,28.6820935180602,28.6820935180602
"H7",NA,23.7437534517829,23.7437534517829
"H8",NA,22.3409276211836,22.3409276211836
"H9",NA,22.8842915603514,22.8842915603514
"H10",NA,4.35854538194688,4.35854538194688
"H11",NA,2.1055830637307,2.1055830637307
"H12",NA,1.43056660054626,1.43056660054626
